"","artist.hotttnesss","bars_start","beats_start","duration","end_of_fade_in","loudness","song.hotttnesss","start_of_fade_out","tatums_start","tempo","time_signature"
"2109",-0.465255940268416,-0.95970141709045,-0.910368562586285,-0.757414964379278,-0.762016990956426,0.72156092481719,0.068255534,-0.760042423586801,-0.909871841205415,-0.358883886928661,-0.333333333333333
"2110",0.224710799459109,-0.978781638985571,-0.957925764049281,-0.800152842388201,-0.996656618251576,0.811060889320113,0.835103926,-0.803994999280673,-0.98645150423462,0.23098511578862,0
"2111",-0.292663283750562,-0.996344709402891,-0.985226090540903,-0.821377588481612,-0.979501233214579,-0.177887687247083,-0.424515644444444,-0.831236875063429,-0.984709905201412,-0.0563977775074014,-1
"2113",-0.262741545653458,-0.839487248328439,-0.899345381026846,-0.872738018211041,-0.975390517950123,0.35769221667416,-1,-0.871436680789275,-0.929747329139323,-0.231244676968001,0
"2114",-0.3404722091571,-0.968761141371937,-0.928878478378927,-0.695644019535123,-0.789038092628117,0.67915374967461,-1,-0.70864006976918,-0.965797611474603,-0.126008841302673,0
"2115",-0.243448894689308,-0.944095043581281,-0.890857580297964,-0.785157099785601,-1,0.593771446150934,-0.458448002,-0.80027234069129,-0.890365932033484,-0.151640507766557,-0.333333333333333
"2116",-0.345413867692139,-0.979045433196627,-0.970735162297088,-0.743947634619149,-0.990298711975884,0.675083418131907,-0.595566052,-0.755090774654249,-0.970222744792782,0.00486677211339592,0
"2117",0.328202785945013,-0.987988324762811,-0.944395009061942,-0.687800097390795,-0.987503425596054,0.813238043401093,-0.20611943642186,-0.689056521288187,-0.980137594500145,-0.0425842559922129,0
"2119",-0.334559962614481,-0.972236663579025,-0.979582823530951,-0.837007773269108,-1,0.299098374233855,-1,-0.840177724048174,-0.979068105516372,-0.418899298373687,0
"2121",-0.424906882691086,-0.984842880083771,-0.981935002649882,-0.865240152429509,-0.967717182789805,0.443595143999811,-0.20611943642186,-0.874495773812246,-0.981419673037267,0.373248975950035,0
"2122",-0.342878307861586,-0.976047284777568,-0.940137204996172,-0.697691522441557,-0.813209098383119,0.458740563693589,-0.07903031,-0.701582854804047,-0.96673791142211,0.328052885590299,0
"2123",-0.0587440229021094,-0.983549685873987,-0.922706870718478,-0.863192649523076,-1,0.857491066568852,0.20910897,-0.861794348205752,-0.950708659099569,0.181133146773736,-1
"2124",-0.144218461185584,-0.954621704706484,-0.894349862925862,-0.921387678618327,-0.987448616059194,0.134912558865987,-1,-0.930229705209603,-0.951369322019208,-0.450930770166687,0
"2125",-0.226062419361103,-0.926498496741238,-0.888212605586344,-0.915677765191479,-0.985859139490271,-0.0781645644508602,0.242252234,-0.918324558282804,-0.951315356978743,-0.725830392991848,0
"2126",-0.2782270665805,-0.98518735247359,-0.930708859765633,-0.842717686695956,-0.980981090709783,0.419788437418653,0.282457478,-0.855385085499587,-0.930206849635409,-0.050541428397615,-1
"2127",-1,-0.976958513004084,-0.890500991252118,-0.727077411771745,-0.989038092628117,0.395887071964408,-1,-0.737481194328801,-0.964734663707856,-0.41795838909843,-1
"2128",-0.231090841663481,-0.978231621360234,-0.89672167079961,-0.71888743326462,-0.846971773088517,0.0297938803038549,-0.279258834,-0.722520300087769,-0.951325168804282,-0.37811574806343,-0.333333333333333
"2129",-0.299826501934073,-0.965059988075698,-0.879427102076068,-0.796461585557901,-1,0.642662754099912,0.037519796,-0.797235552393241,-0.902753361776725,0.579259439510078,0
"2130",-0.61463707840461,-0.978413063571392,-0.897608236225521,-0.744495548913925,-1,0.271079347800364,-0.328159042,-0.757731654084943,-0.930136531552378,-0.0148355436590013,-1
"2131",-0.0869178981532881,-0.968297492917226,-0.989143662856507,-0.254596051753791,-0.994190189092902,0.783799133871311,-0.01457272,-0.266418786823707,-0.98862645889581,0.00461532222087047,0
"2132",-0.298854956884873,-0.983582827532483,-0.994090109070448,-0.856761788100284,-1,0.68828833092742,-1,-0.865386524154344,-0.993571618967567,-0.0193454191507482,0
"2134",-0.521948870555878,-0.991001202807868,-0.959116575174859,-0.697662687171208,-0.987119758838038,0.501147738836169,-1,-0.706380601134641,-0.988323927608351,-0.342774871233321,-1
"2135",-0.30547103917834,-0.996825765597419,-0.987576633930266,-0.702190244118383,-0.883858591394903,0.682419480796081,-0.248031396,-0.706528927555369,-0.987059837418051,-0.0129861702559109,0
"2139",-0.391425088338152,-0.998561852879826,-0.996059527470442,-0.821954349086274,-0.988709235406961,0.432472726412192,-0.468277902,-0.831391892901633,-0.995540525292433,-0.073731597517946,-1
"2140",-0.271655856236467,-0.983727445678646,-0.92357544311914,-0.876775342443674,-0.990956426418197,0.603710627824976,0.114375536,-0.884070076984758,-0.963272701702515,-0.112584661556556,-1
"2142",-0.416317278962326,-0.984482004246819,-0.967839920961547,-0.955474169636394,-0.993806522334886,-0.132688075348463,-1,-0.955019176487251,-0.987004237073329,0.840751105162834,0
"2145",-0.284574113019855,-0.933662785968157,-0.912421403194253,-0.779908583802946,-0.992819950671417,0.566557020138675,-0.531967108,-0.793681294477016,-0.971051844050845,-0.449965527030863,0
"2148",-0.144218461185584,-0.851523696118442,-0.861602556972461,-0.919138317779914,-0.982077281446972,-0.571479281539153,-0.391660994,-0.928242354219106,-0.914104008621324,-0.391726487407227,0
"2149",-0.423947030916806,-0.970644190150098,-0.994868716344864,-0.642120745817865,-0.978185804329953,0.489504697446577,-0.318154488,-0.64563591328369,-0.994350023793677,0.0836273674818511,-0.333333333333333
"2150",0.0948979716821121,-0.966025782871253,-0.917729345642744,-0.751791556763477,-1,0.690181508389142,0.163974314,-0.75269524719769,-0.917230710359816,-0.134282353895445,0
"2151",-0.224079549218099,-0.97303440673251,-0.961252837990801,-0.594134351826287,-0.990956426418197,0.516151170220319,-0.248031396,-0.597359566663804,-0.960742886017658,-0.256779007989617,0
"2152",-0.304668020289951,-0.967192101438917,-0.881653330018255,-0.73296035889976,-0.960043847629488,0.368104692713633,0.149765784,-0.74185738135838,-0.881164074981971,0.850249422070812,0
"2153",-0.388056891213422,-0.951657702238602,-0.975707780184118,-0.696682188623514,-0.980652233488627,0.789620654566107,-0.248031396,-0.706328185031076,-0.975194069732644,-0.263535709940382,0
"2154",-0.141274131881796,-0.976899929264319,-0.959851017750937,-0.805776250004002,-0.986790901616881,0.337387888397189,-0.07446211,-0.823804940719617,-0.99415051667438,0.00327695988968668,-0.333333333333333
"2158",-0.149397700683676,-0.989565064273058,-0.952099295327702,-0.839026429865657,-0.984324472458208,0.375677402560523,0.227304404,-0.842495184967508,-0.951591723398097,0.310848846169445,-1
"2161",-0.56661756134771,-0.998682368001628,-0.996648390114959,-0.827894966754987,-0.989038092628117,0.678822443618809,-0.60280637,-0.836363616086614,-0.996129234824785,0.0664395506347084,-1
"2163",-0.242038911876677,-0.972644071643562,-0.955990695970217,-0.845889864501828,-0.987119758838038,0.628037958208107,-1,-0.855656087907382,-0.95548211222439,-0.189974449446405,0
"2164",-0.46228774404641,-0.989240342972646,-0.950512637646643,-0.637391319899174,-0.989038092628117,0.524765127671155,-0.517769698,-0.648756344300195,-0.979102446905759,-0.417982722958997,0
"2165",-0.101946915770657,-0.984889747075583,-0.983804641546222,-0.739477748212671,-0.977911756645656,0.564947819296211,0.217105642,-0.747982258821797,-0.983288825802485,0.339149126008841,0
"2166",-0.306491367484132,-0.997331929108988,-0.990049857037236,-0.761308090181094,-0.982570567278707,0.206238019736375,-0.226419646,-0.771191440338764,-0.989532417453929,-0.25662489353936,0
"2167",-0.439043980013435,-0.931206286068753,-0.898874290911232,-0.705881500948683,-0.986133187174568,0.561256123245853,-0.257083046,-0.715165317044936,-0.975900521171467,-0.445406983817983,0.333333333333333
"2169",-0.344096202444351,-0.849002586723184,-0.858071016834929,-0.555520303861045,-0.799561523705125,0.44652956906548,-0.032216002,-0.550976891189745,-0.857587893515528,-0.428827513485014,-0.333333333333333
"2170",-0.199551389142816,-0.963086887720413,-0.960019497896452,-0.691318331559464,-0.968813373526994,0.536976122299264,-0.372875772,-0.692144610453555,-0.993535642273923,0.0755404144867584,0
"2171",-0.328083477219906,-0.975934469232992,-0.950106976713754,-0.898201957508602,-0.983283091257879,-0.346569799086542,-0.462842110311475,-0.897161835277376,-0.981499802945837,0.154398345297482,0
"2173",-0.224079549218099,-0.970255863646513,-0.941637169010122,-0.743774600917982,-0.981693614688956,0.828714769150673,0.022848652,-0.760561008441223,-0.983169448591758,-0.195684795392789,0
"2174",-0.539116748709906,-0.961216894747114,-0.899284859032826,-0.848715985944903,-0.986790901616881,0.410133232363869,-0.541711792,-0.850315221524952,-0.94132037736281,-0.173962769193332,0
"2175",-0.148817391661829,-0.989392995460262,-0.951258530329698,-0.795769472832307,-0.985201425047958,0.566083725773245,-1,-0.802492776057216,-0.950751177010239,-0.294585716023847,0
"2176",-0.327471862960228,-0.985454829091145,-0.932015807690546,-0.716551555575623,-0.989092902164977,0.500437797288023,-0.11119657,-0.727337005434546,-0.966504062913425,0.00337429533195466,0
"2177",-0.257281120676374,-0.973263720228162,-0.872447444008977,-0.740833127353974,-0.871800493285832,0.402702510826608,-0.468277902,-0.763603372920503,-0.949918807143663,-0.437125359938354,-1
"2178",-0.0879847168804425,-0.97422549785299,-0.996684376165457,-0.761163902789812,-1,0.787396171048584,-0.056843504,-0.768996655406498,-0.996165211518429,0.208305957740196,-0.333333333333333
"2179",-0.408211103190955,-0.990044446646449,-0.954441660069224,-0.733594801084657,-0.984762948753083,0.282817048063043,-1,-0.744058857708123,-0.953933479093453,-0.651928458449933,-1
"2181",-0.167583169043729,-0.997332263873215,-0.990051492766804,-0.651752631356414,-1,0.268665546536669,-0.466089628,-0.653850743472243,-0.989534052758186,-0.245269091941436,0.333333333333333
"2182",-0.516435082194453,-0.943070330281734,-0.921596210341737,-0.799576081783539,-0.863195395998904,0.651844664789266,-0.400245024,-0.810753330931858,-0.970373192784383,-0.712406213245731,0
"2183",-0.0516417357525003,-0.992238156627478,-0.965160595928996,-0.694375157244403,-0.838037818580433,0.728329034242847,-0.053306918,-0.703253478700661,-0.964649627886516,0.0363304538264997,0
"2184",-0.189324481198431,-0.971655178116329,-0.957534824682505,-0.830173173903285,-0.989092902164977,0.262986014151501,-0.0620044239999999,-0.828437632085793,-0.957025839442557,-0.27949872247232,0
"2186",-0.327181616994555,-0.966575465732362,-0.921643646499212,-0.754877217718766,-0.984214853384489,0.762311569680763,0.32908483,-0.762024198396067,-0.962984888153365,-0.15795108894026,0
"2188",0.0157227296046007,-0.973635643284613,-0.924414572387576,-0.636843394564861,-0.856179775280899,0.697706888799489,-0.391660994,-0.647972333219208,-0.923914198856268,0.458798718416677,0
"2189",-0.211361025912108,-0.98333677582547,-0.971950509366188,-0.746629557631405,-0.986133187174568,0.526752964005963,-1,-0.754929065398569,-0.996143952563094,0.488972705519731,0
"2190",-0.351113704574834,-0.979215158659832,-0.981054980142243,-0.78016812331516,-1,0.446766216248196,-1,-0.782986178877202,-0.980539879347252,-0.103483797704506,0
"2192",-0.248729318244003,-0.931282612312561,-0.798386516354024,-0.898403815440581,-0.854261441490819,0.133303358023523,0.037519796,-0.905913094100289,-0.797918911803136,0.0850468426815914,-0.333333333333333
"2194",-0.524469247050471,-0.965559121538496,-0.93521856618489,-0.69123181470888,-0.837708961359277,0.644224625505833,-0.20611943642186,-0.702974669639143,-0.984472786084215,-0.337924321693637,0
"2195",-0.299358955694365,-0.998332874148402,-0.994940688445861,-0.610514319880075,-1,0.40876067870412,-0.289428928,-0.611932358691203,-0.994421977180964,-0.45060631869246,-0.333333333333333
"2197",-0.143451303644357,-0.977200212776143,-0.962607222073189,-0.472957186136859,-1,0.654069148306789,-1,-0.477630033758201,-0.962096917942068,-0.0131321734193127,0
"2198",-0.312152067276826,-0.93646476255006,-0.968683957418688,-0.694000254571721,-0.86352425322006,0.233168469129375,-0.109090948,-0.698598482609564,-0.968172073255089,-0.291673764042665,1
"2199",-0.0378145462431457,-0.992147435521899,-0.964717313216041,-0.770651589897543,-1,0.685069929242492,-0.0425474219999999,-0.768307439406427,-0.964206460432996,-0.115139716916089,-0.333333333333333
"2200",-0.293508606465121,-0.995928597468446,-0.983192878687752,-0.664441331540365,-0.982680186352425,0.262512719786071,-1,-0.673408641519576,-0.982677222010541,0.0113720241716349,-1
"2201",-0.184032587924871,-0.975485550404278,-0.994068844586062,-0.738237710152764,-1,0.795063539768559,-0.344526634,-0.746493418433294,-0.993550360012232,-0.108999472766354,0
"2205",-0.350481892672333,-0.844284754468851,-0.880948330574403,-0.696826376014796,-1,0.801027048772984,-0.575909188,-0.700721892422081,-0.960881886879463,-0.622646712901002,0.333333333333333
"2207",0.120792090655542,-0.977274530434588,-0.993468531834569,-0.891598051345107,-1,0.646401779586814,-0.458448002,-0.890490492053384,-0.992950203350084,-0.347625420773005,0
"2208",-0.56670816436695,-0.979111046985164,-0.901018732375014,-0.77494845364239,-0.987119758838038,0.105189672716946,-0.499159352,-0.780746784495093,-0.90052444207507,-0.8052317800219,-1
"2210",-0.318820319423966,-0.985178983367909,-0.93066796652643,-0.745995126486046,-0.971608659906824,-0.157630688406655,0.361311262,-0.753420150757636,-0.971992143998352,-0.195993024293304,-0.333333333333333
"2212",-0.30797345359065,-0.974712914567834,-0.87952851730929,-0.707813651734184,-0.743875034255961,0.415528788129777,-0.240953352,-0.712401761627174,-0.930818453427352,-0.393689418826297,0
"2213",-0.32597366049455,-0.980178275341568,-0.906233438238123,-0.835911933640019,-0.979501233214579,0.276900868495161,-1,-0.84021564208054,-0.95556224213296,-0.309916048181044,0
"2216",-0.362266044051478,-0.981269606722334,-0.911565916630135,-0.776505701755209,-0.990298711975884,-0.189672716946305,-0.462842110311475,-0.774221537219337,-0.970037955411794,-0.547284746725068,-1
"2218",-0.0479000762304898,-0.942428922022364,-0.899042771056747,-0.599815441022323,-1,0.669072579690939,-0.051890338,-0.602901175570527,-0.957619454887679,-0.235008314069027,-0.333333333333333
"2219",-0.311058290645682,-0.959585253903602,-0.92741940760418,-0.823973005682822,-0.888298163880515,0.736895662257141,0.34614887,-0.835555069808213,-0.92691825277552,0.166346270835868,0
"2220",-0.312483621228065,-0.983587848995891,-0.922893343889241,-0.671362447756772,-0.863798300904357,0.641148212130535,-0.172520328,-0.67737776731934,-0.969352762928307,-0.278914709818713,-0.333333333333333
"2221",-0.406251754470452,-0.921669522763465,-0.620347167243534,-0.598258181869967,-0.853329679364209,0.378327851006934,-0.431344608,-0.629877625126719,-0.65215933750554,0.161187492395669,-1
"2222",-0.229380369953251,-0.981394139014862,-0.971871994346919,-0.685666088673314,-0.989640997533571,0.681851527557565,-1,-0.694131961444053,-0.971359281251073,0.132887212556272,0
"2223",-0.330774870400606,-0.96731864231681,-0.937511859039369,-0.825126526892146,-1,0.420403720093712,-1,-0.829909743930606,-0.960531931768565,-0.28189155209474,0
"2227",-0.325694695795531,-0.973106046277137,-0.984231566963497,-0.727279280743261,-1,0.827342215490924,-0.20611943642186,-0.733091624464268,-0.98371564021344,0.425712779332441,0
"2228",-0.276515281247507,-0.987014160861576,-0.939635036018765,-0.604256481118915,-0.989366949849274,0.31821946659725,0.397416924,-0.608507468179522,-0.969032243294026,0.178334752808533,-1
"2229",-0.000773626810010364,-0.967378565113483,-0.922525304736419,-0.729038397827596,-0.988709235406961,0.63333885510093,-0.301666196,-0.746032825863667,-0.961529467365051,-0.123380784361439,0
"2230",-0.385024057730701,-0.947687063739444,-0.978738787073811,-0.811168942338401,-0.982680186352425,0.239936578555032,-0.20611943642186,-0.816883784576506,-0.978224288520001,-0.430449770856146,-0.333333333333333
"2231",-0.115419966624615,-0.972688260521556,-0.915907142903878,-0.628941790840298,-1,0.37439950777386,-1,-0.636183170862,-0.915408981418038,0.558015979235106,0
"2232",-0.0429764481378494,-0.959167468148021,-0.971750950358879,-0.86495176660741,-0.991888188544807,0.501384386018884,-0.078073678,-0.86963334377938,-0.97123826873609,-0.19299184815671,0
"2233",-1,-0.97435706019429,-0.958509719505094,-0.864230818611467,-0.99440942724034,0.637503845516719,-0.20611943642186,-0.873045966692354,-0.958000480779451,-0.145005475118627,0
"2235",-0.251404338253217,-0.953988665552794,-0.778265406936802,-0.589318409057013,-0.787119758838038,0.253709444589062,-0.20611943642186,-0.590387109653373,-0.820232638383534,-0.184426329237133,-1
"2236",-0.316761285026692,-0.985666065318527,-0.992138683695702,-0.758799189830467,-0.992819950671417,0.747166149986984,0.300497448,-0.761927172842659,-0.991620700989523,0.214803098511579,0
"2238",-0.346991190525197,-0.696931249805418,-0.909809143073994,-0.792020534421773,-0.99062756919704,0.379416428047424,-0.462842110311475,-0.792587247719621,-0.968015084046462,-0.69652431358235,-0.333333333333333
"2240",-0.259668765844772,-0.974544528161538,-0.941705869651982,-0.750753387675086,-0.940367223896958,0.734339872683816,0.0857974859999999,-0.750687821954764,-0.972772184128718,0.133503670357302,0
"2241",-0.284208118503317,-0.960700018780273,-0.904136432931816,-0.703545623259686,-1,0.342262820361124,-1,-0.73181690943501,-0.95028347999287,-0.27605953684552,0
"2242",-0.269557766042302,-0.96483268316541,-0.974001714244587,-0.952907587705533,-0.982954234036722,0.220105544643491,-0.189768556,-0.952426252215138,-0.97348844739308,0.0262724581254818,-0.333333333333333
"2244",-0.432996855267474,-0.924612435085032,-0.775582810445115,-0.793779651506108,-0.860619347766511,0.573703765056677,-0.462842110311475,-0.791671638761597,-0.775121135162803,-0.00304984385772789,0
"2245",-0.394872416915686,-0.951173633166029,-0.976703939491092,-0.717676230475061,-0.975335708413264,0.735002484795418,-0.282046948,-0.718130730223237,-0.976189970024873,-0.382074056048992,0
"2246",-0.171451680921988,-0.968523124006378,-0.961768092804753,-0.689386180773962,-1,0.733345954516412,-1,-0.693548692887358,-0.989372157636789,0.27936894188263,0
"2247",-0.434470442548802,-0.972150963936854,-0.934148799047351,-0.747840760420964,-1,0.7071727761081,-1,-0.752875915469553,-0.965791070257577,0.0595044003731191,0
"2248",-0.239975685341499,-0.996243610606268,-0.984732100211336,-0.752945077972801,-0.988380378185804,0.360058688501314,-1,-0.770880289426111,-0.984216043315939,0.00598612969947698,-1
"2250",0.0568618989414544,-0.97225172796925,-0.997024607915623,-0.744293690981946,-1,0.794542915966585,-0.543807868,-0.741680058795255,-0.996505354803788,0.161868840491544,0
"2251",-0.569980363566014,-0.97971060971613,-0.903948324031485,-0.779014602105836,-0.861934776651137,0.123080199730222,-0.459154052,-0.784061266618414,-0.903453271998522,-0.401062578578091,0
"2252",-0.310744366214001,-0.982515933940306,-0.917655737812179,-0.755540495174011,-1,0.279456658068486,-1,-0.756760283314616,-0.965987306768361,-0.318213894634384,-0.333333333333333
"2253",-0.577290498723506,-0.959566507106877,-0.91292357217166,-0.714821273761637,-0.99062756919704,0.74726080886007,-1,-0.720836293356203,-0.984613422250277,-0.399691771099485,0
"2255",-0.115954544576655,-0.964456408174005,-0.926622807304514,-0.706977351617309,-1,0.835766855195589,-0.279258834,-0.735041057422399,-0.926121859602588,-0.421178569980127,0
"2256",-0.397675560409785,-0.979953313780871,-0.905134227968359,-0.768431075369016,-0.994135379556043,0.704001703859715,-1,-0.770433079691436,-0.980310936751337,-0.342734314799043,0
"2257",-0.173422684118426,-0.980798258690396,-0.976931305901058,-0.626346373639087,-0.99254590298712,0.669167238564025,-1,-0.636261237399224,-0.976417277316531,0.0445228535507161,0
"2258",-0.355685715946073,-0.977375629231211,-0.995822346683068,-0.69232765433797,-1,0.372790306931396,-1,-0.710401027801724,-0.995303406175236,-0.352840978221195,0
"2259",-0.290160329847609,-0.976684675866211,-0.985919639877778,-0.767479412091671,-0.989969854754727,0.667794684904276,-0.068716484,-0.76922304836445,-0.985403274206182,-0.291965770369469,0
"2260",-0.172407532705717,-0.988029165998533,-0.94459456806925,-0.726385299046151,-1,0.631256359893035,-0.330586902,-0.735772652399821,-0.944088947469121,-0.143959119114247,0
"2261",-0.430387558890542,-0.985382185253837,-0.931660854374268,-0.950225653653739,-1,0.763589464467425,-0.569839362,-0.949716228137187,-0.969490128485855,-0.268751267388571,-1
"2262",-0.307977751040084,-0.981242156055701,-0.911431786805551,-0.695038423660112,-0.986845711153741,0.562344700286343,-0.416749128,-0.708497319529683,-0.947583592665333,0.0198645415095107,-0.333333333333333
"2263",-0.380382843751565,-0.978249363864277,-0.896808364466719,-0.745677905393598,-0.990298711975884,0.536597486806919,-0.462842110311475,-0.754844307443867,-0.96472812249083,-0.490286733990348,0
"2264",-0.114260427562205,-0.967345758219215,-0.97187035861735,-0.805170654128991,-0.989312140312414,0.569160139148543,0.181720596,-0.81533026048573,-0.971357645946817,0.152986981384597,-0.333333333333333
"2265",-0.427888374031804,-0.980096592870125,-0.905834320223506,-0.771516736324305,-0.987722663743491,0.361336583287976,-0.149391516,-0.782060532792964,-0.952319433792254,-0.266739668248367,0
"2266",-0.47161361208683,-0.959108214879801,-0.946011109875227,-0.829567578028275,-1,0.27240457202357,-0.424515644444444,-0.832732406869409,-0.981808875450322,-0.0270511416636248,0
"2268",-0.325078377620867,-0.964942485831941,-0.919893415861342,-0.739477748212671,-1,-0.000733606266417386,-1,-0.754481855663895,-0.963434596823912,-0.227067364237336,0
"2269",-0.180216449133062,-0.946074504456884,-0.951541511544979,-0.716984128789004,-0.951164702658263,0.304209953380505,-1,-0.725400955311368,-0.951034084646619,-0.391402035933001,0
"2271",-0.255732405627934,-0.901613463145974,-0.938542368667273,-0.79190518230084,-0.983283091257879,0.174953262181414,-0.538650623809524,-0.80345076399259,-0.985987077825765,-0.599991888713144,0.333333333333333
"2273",-0.129379737806938,-0.980024953325498,-0.905484274095932,-0.918907613538049,-0.83836667580159,-0.0992261637125209,0.145840296,-0.927160575060418,-0.948904918504612,-0.211120574279109,0
"2275",-0.44282776968997,-0.972299934017971,-0.978573578387432,-0.790549792120001,-0.995998903809263,0.476299784651063,-1,-0.797002468017812,-0.978059122790091,-0.410658230928337,0
"2277",-0.409421332202913,-0.956132160899739,-0.894143761000281,-0.710726278988306,-1,0.560356863951535,-0.468277902,-0.712718488721058,-0.945998982840752,-0.377515512836111,0
"2279",-0.13613979389427,-0.980351683211273,-0.9070807461544,-0.770622754627194,-0.983940805700192,0.662730435194169,-0.20611943642186,-0.77528212688935,-0.946597504198644,-0.0746887293669138,-1
"2280",-0.30797345359065,-0.940919804886018,-0.878208483547832,-0.683243694133734,-0.872403398191285,0.559930899022647,-0.372875772,-0.688473252731492,-0.918761355143931,-0.174270998093847,0
"2282",-0.309882147465449,-0.967010993991986,-0.952248146718399,-0.859674415354406,-0.969690326116744,-0.207799891142296,-1,-0.870352671158095,-0.951740536085441,0.317045869327169,0
"2286",-1,-0.945434100490195,-0.961969287541629,-0.807131629145305,-1,0.475826490285633,-0.462842110311475,-0.810112070090368,-0.96145914928202,-0.500912519771262,0
"2287",-0.385004371864962,-0.984273780897483,-0.926244953774282,-0.865528527212072,-0.888298163880515,0.363040443003526,-0.569839362,-0.873051542873585,-0.976992904414831,-0.151056495112949,-1
"2288",0.0304930392880356,-0.944644056913936,-0.957595346676525,-0.784378470209423,-1,0.672527628558582,0.126493798,-0.782174286890063,-0.957086345700049,-0.425363993997648,0
"2291",-0.288259525099671,-0.891980287743244,-0.957919221131009,-0.754848382448417,-1,0.215609248171901,0.320802076,-0.752342832543932,-0.957410135942843,-0.483359695015614,0.333333333333333
"2292",-0.324650544913216,-0.992175890481214,-0.964856350229329,-0.700719501816611,-0.981693614688956,-0.228719502094328,-0.265453168,-0.728288301952444,-0.964345461294801,-0.462035121872085,-1
"2293",-0.291522604689792,-0.972416431969046,-0.940542865929062,-0.774140988795864,-0.985804329953412,0.718389852568805,-0.146975142,-0.781737114281604,-0.940038298825688,0.00853307377215407,0
"2294",-0.108672326212344,-0.957140135987924,-0.891979690781682,-0.691433683680396,-1,0.561871405920912,-0.391660994,-0.688280316860922,-0.957534419066339,-0.251117329764367,0
"2295",-0.206858908140205,-0.986481885740283,-0.937034226005483,-0.73644975779808,-0.979501233214579,0.336204652483612,-0.254939922,-0.755511218719017,-0.974801596711076,-0.158040313095672,-0.333333333333333
"2296",-0.27967444791911,-0.994937025827395,-0.978347847707034,-0.782821222096605,-0.977254042203343,0.526563646259791,-0.248031396,-0.78508393825606,-0.977833450802689,-0.443955063470819,0
"2297",-0.482069690852472,-0.946619165854584,-0.91103594025007,-0.724049432396691,-1,0.651229382114206,-1,-0.736846624904787,-0.952479693609394,-0.190688242689703,0
"2299",-0.0201771246254895,-0.973032398147147,-0.969524722416692,-0.482271850582959,-0.990134283365306,0.348131670492463,0.370947276,-0.524475532274379,-0.969012619642948,-0.320639169404226,0
"2300",-0.287628980630667,-0.951237238369203,-0.921517695322468,-0.857713440338092,-0.987284187448616,0.615684975270369,-0.07903031,-0.856259430716506,-0.960316071606703,-0.107628665287748,0
"2302",-0.289427784695755,-0.991700190514322,-0.962531978513056,-0.833576055951022,-1,0.430484890077384,-0.533667332,-0.836856550507377,-0.962021693946267,-0.0404185424017518,-1
"2303",-0.0399341735688852,-0.977144307150196,-0.891408821162415,-0.686358201398908,-0.991888188544807,0.674846770949192,-0.0297552720000001,-0.692066543916331,-0.970942278665657,-0.436484568276757,-1
"2304",0.441046027940237,-0.981461761388763,-0.973546981424655,-0.871671013852301,-0.99534118936695,0.711243107650803,0.255217206,-0.87708535237562,-0.973033832809763,0.181417041813684,0
"2305",-0.384730687522986,-0.976693379736119,-0.889205493434182,-0.951465691713646,-0.980158947656892,0.0268594552381853,-0.575909188,-0.95096975367777,-0.971136879872185,-0.633767287180111,-1
"2308",-0.127427075444774,-0.994011402739108,-0.973825055451232,-0.789223248249047,-0.99155933132365,0.45348699623731,0.072064224,-0.802097982426107,-0.973311834533374,-0.412029038406943,-1
"2310",-0.0150870839929111,-0.957197380670781,-0.949675144107775,-0.827548921431726,-1,0.499349220247533,0.192600528,-0.835574028824396,-0.949168202489914,-0.0858336375065901,-0.333333333333333
"2311",-0.379811887132568,-0.855348377414529,-0.909869665068014,-0.770968810989991,-0.971553850369964,0.553257448470076,-1,-0.776907026099874,-0.957768267575024,-0.256730340268484,0
"2312",-0.424596943469391,-0.967396977145981,-0.923735744616814,-0.729038397827596,-0.98969580707043,0.320301961805145,-1,-0.737222459519712,-0.962141071156994,-0.0852415135661272,-0.333333333333333
"2313",-0.330774870400606,-0.998521346408331,-0.995861604192702,-0.795827143373005,-0.980761852562346,0.610715384433348,0.238611762,-0.797293544678037,-0.995342653477393,0.247686255424423,-1
"2314",-0.336241264878601,-0.963591712175074,-0.917304055955037,-0.80231568637603,-1,0.766239912913837,-1,-0.80566450794104,-0.986425339366516,-0.280155736707628,0
"2316",-0.430387558890542,-0.939024035067222,-0.942891773588856,-0.916802451130454,-1,0.769032349669877,-0.569839362,-0.915952450787413,-0.94238659573807,0.0488218355842156,1
"2317",-0.0804816048115811,-0.948916317981827,-0.91410456891983,-0.726529497476969,-0.985913949027131,0.480275457320681,-0.20611943642186,-0.74551535624549,-0.956092080712077,-0.208322180313907,0
"2318",0.098812850194496,-0.972810449464494,-0.950350700419401,-0.596412558974586,-1,0.448564734836832,-0.456232048,-0.604332023674235,-0.990091691509664,-0.143577888632031,0
"2319",0.109064338219388,-0.977253775052499,-0.891943704731184,-0.741640592200501,-1,0.847125919965923,-0.051890338,-0.739000146095948,-0.943380860726042,-0.362769193332522,0
"2321",-0.161479551128672,-0.976649525622352,-0.946511643123066,-0.828096835726503,-0.983009043573582,0.429017677544549,-0.047503546,-0.826339872706935,-0.974829396883437,0.274810398669749,0
"2322",-0.371316945535862,-0.943813172101954,-0.980960107827293,-0.753521838577463,-0.933461222252672,0.368435998769435,0.037519796,-0.753899702343446,-0.980445031700373,-0.763377539846697,0
