"","artist.hotttnesss","bars_start","beats_start","duration","end_of_fade_in","loudness","song.hotttnesss","start_of_fade_out","tatums_start","tempo","time_signature"
"2525",0.563362694,0.46305,0.46305,195.70893,0.322,-4.222,0.453713667,181.725,0.46305,128.968,4
"2526",0.40658168,0.4374,0.4374,307.69587,0.404,-10.44,0.233895617,297.935,0.10498,89.941,4
"2527",0.536400011,0.58686,0.05241,348.89098,0,-7.349,0.39694028178907,344.712,0.05241,97.672,4
"2529",0.426009301,0.42331,0.42331,241.29261,0.194,-11.368,0,223.498,0.1537,99.894,3
"2530",0.235816028,1.12619,0.53162,257.4624,0,-4.063,0,244.042,0.13886,104.928,4
"2531",0.268744755,0.24232,0.24232,231.28771,0.261,-6.914,0.39694028178907,231.288,0.09345,204.066,4
"2532",0.325736259,0.91134,0.44215,324.98893,0,-8.232,0.268578944844262,324.989,0.20814,127.99,4
"2533",0.396619566,2.32696,0.686,132.15302,7.93,-18.516,0.511424326,132.153,0.23884,76.57,3
"2534",0.329810329,1.03871,0.21818,190.37995,2.334,-6.68,0.39694028178907,184.744,0.21818,147.659,3
"2535",0.581505803,1.06234,0.3316,187.11465,0.288,-7.387,0.569505199,187.115,0.14681,163.975,4
"2537",0.385285643,0.60793,0.19477,190.17098,2.363,-4.978,0,183.072,0.19477,145.924,4
"2538",0.237726813,0.95275,0.43075,226.58567,0.16,-6.195,0,220.473,0.17692,115.021,4
"2540",0.449052575,0.23999,0.23999,136.88118,0.2,-14.946,0.39694028178907,132.075,0.23999,115.745,1
"2543",0.256977994,0.25276,0.25276,196.64934,0.09,-8.166,0.39694028178907,192.459,0.1137,107.711,4
"2544",0,0.60759,0.06517,411.42812,0,-17.325,0.21001178,389.074,0.06517,111.743,4
"2545",0.468158756,0.57986,0.23709,327.6273,0,-4.283,0.503752061,323.512,0.23709,175.007,4
"2547",0.345908782,0.98166,0.48315,130.76853,2.299,-7.092,0,121.998,0.23078,120.129,3
"2549",0.347006921,0.1643,0.1643,156.21179,0.568,-6.674,0.212045406,156.212,0.1643,195.026,5
"2550",0.165342238,1.67246,0.35258,145.8673,0.328,-12.27,0,137.863,0.35258,89.98,3
"2552",0.677087547,0.24834,0.24834,245.02812,0.224,-4.675,0.793613668,224.81,0.09213,190.102,4
"2554",0.319905354,1.18124,0.41513,247.71873,0,-6.533,0.265861049,247.719,0.23038,155.173,4
"2555",0.372391991,0.93622,0.26432,109.13914,0.061,-6.211,0.425304242,105.709,0.09655,183.437,4
"2556",0.294161882,0.49392,0.03943,241.65832,0.398,-19.449,0,228.786,0.03943,134.254,4
"2558",0.410743578,1.06825,0.21249,233.22077,0.16,-6.898,0.265861049,225.669,0.21249,141.846,4
"2562",0.304547713,1.265,0.23644,299.07546,0.177,-14.023,0,289.512,0.23644,117.367,4
"2563",0.329385995,0.41984,0.08797,205.11302,0,-3.697,0,201.648,0.08797,180.203,4
"2565",0.406517869,1.22787,0.224,271.46404,0.148,-5.956,0.661445223,260.702,0.224,119.953,3
"2567",0.701404766,0.51563,0.51563,105.40363,0,-8.451,0.299877488,102.539,0.23684,121.708,1
"2568",0.580013183,0.44304,0.04534,354.76853,0.351,-11.918,0.507531546,340.126,0.04534,153.731,4
"2569",0.33274977,1.57071,0.89551,198.5824,0.312,-20.975,0.215080319,185.591,0.55015,94.804,4
"2571",0.498563611,1.70321,0.26756,258.08934,0.218,-9.38,0.561428518,252.604,0.26756,83.73,4
"2572",0.448223589,0.81724,0.81724,213.26322,0.955,-19.775,0.62658598,202.681,0.08822,46.867,1
"2574",0.310298996,0.94383,0.4513,268.01587,0,-13.474,0.265861049,252.453,0.19627,119.437,4
"2576",0.576903816,0.75482,0.18358,319.55546,3.309,-4.144,0.39694028178907,304.791,0.18358,106.575,4
"2577",0.354354392,0.78152,0.78152,244.71465,0.322,-6.155,0,235.09,0.40402,79.252,4
"2578",0.393956637,1.48422,0.87825,300.01587,5.445,-5.663,0.518759898,288.496,0.87825,198.016,4
"2579",0.353532628,0.92791,0.42618,255.42485,0.618,-5.544,0.541966019,241.969,0.17839,122.624,4
"2580",0.383877494,1.21905,0.28298,367.98649,0,-6.626,0.375984302,361.076,0.12705,126.42,4
"2583",0.346781042,0.99987,0.48556,231.41832,0,-10.447,0,225.982,0.2284,117.437,4
"2584",0.35303574,1.30913,0.84954,197.0673,0,-15.163,0.287742177777778,188.041,0.62204,130.889,4
"2585",0.427479242,1.08802,0.66109,185.05098,0.363,-13.213,0.549342332,181.714,0.44762,141.621,4
"2586",0.469425908,2.72849,0.34332,210.38975,0,-7.54,0,205.392,0.34332,81.895,5
"2587",0.445438103,0.36387,0.36387,215.14404,0,-7.114,0.621195684,202.257,0.0713,102.04,4
"2589",0.392994623,0.53394,0.10787,305.50159,0,-13.959,0.266955186,300.623,0.10787,140.629,4
"2591",0.378649979,0.9008,0.9008,209.08363,2.299,-28.231,0.334706549,198.444,0.9008,121.28,4
"2592",0.406582929,0.09435,0.09435,131.36934,0.218,-9.349,0.215080319,124.244,0.09435,179.161,1
"2594",0.62220896,0.49994,0.19663,300.82567,0,-5.943,0.593795114,300.826,0.19663,197.443,4
"2595",0.294986617,0.16454,0.16454,220.05506,13.827,-12.253,0.250638101,214.256,0.16454,140.654,1
"2596",0.352364098,2.60677,2.60677,319.08526,6.687,-16.062,0.552705114,310.95,2.42011,160.048,4
"2599",0.383470328,0.40063,0.05275,352.33914,6.502,-16.137,0.23491548,332.835,0.05275,168.861,5
"2600",0,0.6678,0.06257,129.12281,0.363,-13.404,0.212045406,119.74,0.06257,98.015,4
"2603",0.42337641,0.4859,0.4859,273.00526,0.684,-6.728,0.522733261,267.453,0.22913,117.844,4
"2604",0.33953242,1.41631,0.71787,222.14485,0.328,-6.735,0,213.728,0.3707,85.994,4
"2605",0.473700501,0.11245,0.11245,573.67465,0,-17.629,0.588922168,553.332,0.11245,119.712,4
"2606",0.328094925,1.21202,0.54441,181.39383,0,-16.156,0.26376759,173.221,0.0443,89.992,4
"2607",0.372951043,6.20146,0.14952,127.16363,0,-10.377,0.480934213,124.598,0.14952,114.597,7
"2608",0.345306908,1.16077,0.20837,228.20526,7.831,-13.556,0.265861049,202.809,0.20837,125.898,3
"2610",0.34054408,0.87749,0.43418,246.67383,0.169,-14.181,0.334706549,239.16,0.21307,137.823,5
"2611",0.398349517,0.99071,0.43934,156.36853,0.363,-9.059,0.266955186,149.519,0.43934,113.431,4
"2612",0.304911912,0.22405,0.22405,143.25506,0.154,-12.682,0.630508572,139.204,0.22405,140.903,1
"2613",0.374560253,0.84507,0.13918,284.31628,0,-11.613,0.533312769,280.718,0.13918,170.034,4
"2618",0.463025076,0.59221,0.23529,618.23955,0.16,-13.61,0.268578944844262,607.33,0.23529,131.292,4
"2619",0.51484988,0.40561,0.40561,352.49587,0,-5.827,0.682204662,347.638,0.40561,105.05,1
"2620",0.527492981,0.77443,0.22568,307.69587,0.148,-4.367,0.662986161,285.408,0.08969,110.018,4
"2621",0.384244952,0.22095,0.22095,261.58975,2.026,-3.542,0.731473357,250.311,0.05026,175.948,4
"2622",0.568201422,3.12936,1.58554,67.10812,3.779,-19.99,0.489038209,60.511,1.32715,120.45,5
"2624",0.340030739,0.4535,0.4535,493.29587,0,-8.648,0.265861049,450.496,0.21894,127.923,1
"2626",0.32242454,0.58481,0.1228,554.68363,0,-12.831,0.38670242,547.306,0.1228,132.27,4
"2627",0.466991272,2.55475,1.92069,249.05098,2.264,-15.775,0.774004274,231.329,1.44063,95.576,4
"2628",0.432172564,1.21769,0.27669,247.43138,0.246,-6.023,0,239.554,0.27669,127.979,4
"2629",0.459665457,0.28418,0.28418,393.09016,0.119,-14.668,0.300753156,382.845,0.0565,89.726,3
"2630",0.527492981,1.43867,0.3345,78.18404,3.315,-14.481,0.650676969,78.184,0.05777,111.127,3
"2631",0.32085013,1.4064,0.41589,146.57261,0.386,-7.828,0.268578944844262,141.897,0.16609,122.093,4
"2633",0.472281211,2.10667,2.10667,176.5873,1.468,-15.608,0.662493161,165.309,1.71454,79.151,4
"2635",0.468193874,1.43576,0.2643,269.00853,0.194,-2.224,0,259.216,0.11882,101.905,4
"2638",0.503151606,0.0779,0.0779,314.72281,0,-9.785,0.39694028178907,304.321,0.0779,147.736,3
"2639",0.540832552,0.8032,0.264,292.51873,0.222,-9.915,0.38293509,287.771,0.264,113.636,3
"2643",0.459809423,1.48404,0.23503,494.21016,0,-11.017,0.386477291,488.861,0.23503,144.84,5
"2644",0.307902094,0.70325,0.10315,222.24934,0,-11.255,0.408110884,199.61,0.10315,99.612,4
"2646",0.345269235,1.27746,1.27746,98.66404,0,-15.615,0.480934213,93.948,0.96516,96.082,5
"2647",0.360625671,0.15547,0.15547,184.29342,4.052,-23.966,0.557187768,173.801,0.15547,116.949,1
"2648",0.464186402,1.51233,0.50342,247.95383,0.218,-17.664,0.445454526,230.963,0.24995,119.389,4
"2649",0.390051795,0.29639,0.29639,263.57506,4.743,-8.511,0.253834736,252.401,0.06218,128.006,4
"2650",0.349483389,0.16057,0.16057,170.70975,0.554,-5.059,0.523175055,162.186,0.16057,139.562,1
"2651",0.353242067,1.2127,0.64457,224.86159,0,-6.769,0.511424326,209.34,0.21864,106.01,4
"2652",0.443098947,0.56317,0.14268,204.25098,2.009,-6.62,0.513517029,197.283,0.14268,141.008,4
"2654",0.386426749,0.04221,0.04221,355.39546,10.966,-9.3,0.212045406,351.747,0.04221,133.015,4
"2656",0.389553388,1.69157,0.52219,171.85914,0,-14.946,0.265861049,171.859,0.23129,100.317,4
"2659",0.532445871,0.99166,0.21036,141.08689,0.16,-11.714,0.509640966,133.846,0.21036,155.26,4
"2660",0.418356681,0.65126,0.65126,165.69424,3.402,-10.062,0.372530039,158.18,0.50324,205.16,1
"2661",0.380679874,0.73566,0.73566,241.44934,0,-8.962,0,231.927,0.06606,45.709,4
"2665",0.908202619,1.22145,0.52074,235.98975,0.125,-8.298,0.668601101,230.023,0.16457,85.976,4
"2666",0.369470511,0.72545,0.72545,407.06567,0,-12.957,0.268578944844262,391.216,0.50394,144.012,3
"2668",0.333303418,0.6245,0.6245,175.15057,0.545,-17.452,0,170.98,0.6245,75.06,3
"2669",0.399451724,2.45698,0.47147,86.56934,0,-23.476,0.674833876,80.225,0.24531,90.336,7
"2671",0.416019234,0.93839,0.21167,219.21914,0.171,-7.492,0.687470641,206.454,0.21167,165.977,4
"2672",1.082502557,0.45956,0.45956,189.962,0.197,-9.644,0.814517241,187.548,0.23424,125.593,3
"2674",0.369535728,0.10377,0.10377,246.67383,0,-12.69,0,241.65,0.10377,107.927,1
"2676",0.335935512,0.46167,0.46167,126.4322,0.2,-6.293,0.323112121,126.432,0.2421,138.156,1
"2677",0.204562711,0.92101,0.42403,503.48363,0.148,-17.825,0,471.835,0.17553,120.066,4
"2678",0.343133497,1.29141,0.81105,243.30404,0.497,-5.981,0.253834736,237.981,0.57325,125.05,4
"2680",0.413261378,1.01942,0.10594,167.83628,0.508,-12.324,0.39694028178907,157.623,0.10594,137.398,4
"2681",0.347249717,1.82781,1.82781,218.67057,0.439,-15.429,0.39694028178907,207.598,0.30171,30.048,1
"2682",0.34563734,0.67949,0.67949,165.74649,0.189,-14.431,0.425304242,161.669,0.29375,78.841,1
"2683",0.390963612,1.47955,0.14881,260.51873,0.218,-6.857,0.525497119,249.255,0.14881,45.508,4
"2685",0.384763788,0.69015,0.69015,156.21179,0,-9.392,0.39694028178907,150.1,0.69015,138.386,1
"2686",0.437711291,1.53009,0.62472,244.32281,0.258,-5.587,0.464923994,236.193,0.10016,67.606,5
"2688",0.31685326,1.01668,0.24652,411.68934,2.397,-7.172,0.270775999,407.696,0.05542,156.066,4
"2689",0.437964733,0.71503,0.25813,404.45342,0,-10.899,0.212045406,391.755,0.02968,131.509,4
"2690",0.350767105,0.07349,0.07349,146.83383,0,-10.427,0,136.62,0.07349,152.628,4
"2691",0.362782941,0.45081,0.07622,169.22077,0.398,-12.114,0.392008772,166.801,0.07622,160.979,4
"2692",0.215958703,0.38671,0.38671,266.05669,0.29,-10.095,0,248.529,0.38671,156.298,4
"2694",0,3.78335,3.24178,250.38322,9.921,-10.753,0,239.067,3.24178,110,4
"2696",0.359662997,1.2695,0.18762,273.08363,0.154,-9.784,0.66352541,262.542,0.18762,109.804,4
"2697",0.406409656,0.15319,0.15319,220.52526,1.35,-5.654,0.192247761,212.074,0.15319,143.095,4
"2698",0.574274731,0.14324,0.14324,262.89587,0.078,-7.628,0.693996934,259.297,0.14324,145.997,1
"2699",0.379222861,0.48863,0.48863,179.51302,0,-5.475,0.355285536,179.513,0.26172,134.112,3
"2700",0.393359338,3.50374,0.64754,263.73179,0.943,-10.235,0.268578944844262,251.861,0.18773,86.684,5
"2701",0.371786734,0.81052,0.12907,320.44363,0,-11.415,0.531722098,294.702,0.12907,88.072,4
"2703",0.576903816,1.09757,0.54156,231.23546,0.229,-4.818,0.39694028178907,225.448,0.27232,111.541,4
"2704",0.445321878,2.10339,0.72038,95.50322,0,-28.506,0.323112121,95.503,0.72038,88.662,3
"2705",0.18721329,1.16382,0.28724,134.97424,7.843,-6.223,0.212045406,119.269,0.06809,136.984,4
"2707",0.43676907,0.3994,0.3994,302.62812,0.322,-16.252,0.268578944844262,290.783,0.11057,68.326,1
"2709",0.462190105,0.1702,0.1702,145.13587,0.345,-12.653,0.287742177777778,141.038,0.1702,91.318,4
"2710",0.362218957,0.68288,0.3445,154.74893,0.305,-9.059,0.518759898,145.131,0.17574,177.945,4
"2715",0.527548582,0.80232,0.1883,378.95791,0.856,-5.856,0.776573883,351.881,0.0346,196.141,4
"2716",0.376514231,0.73458,0.73458,126.58893,0.131,-9.568,0,122.868,0.36004,82.752,4
"2717",0.38238937,1.44188,0.7365,193.59302,0.282,-11.08,0,188.488,0.37803,85.2,4
"2719",0.363930188,0.50413,0.50413,141.42649,0.892,-9.379,0.460484845,135.308,0.25788,119.712,1
"2720",0.341376268,1.41646,0.49077,255.84281,0.167,-7.532,0.591754161,255.843,0.25293,121.871,4
"2722",0,0.70149,0.09841,267.75465,0.682,-5.136,0.435954145,250.346,0.09841,102.008,4
"2724",0,1.30914,0.17897,205.71383,0,-8.265,0.313562114,201.253,0.03339,104.448,4
"2725",0.560819769,0.67289,0.67289,268.06812,0.583,-5.051,0.71014366,255.106,0.67289,129.97,1
"2726",0,0.41858,0.14938,149.36771,0.102,-7.798,0.268578944844262,140.173,0.14938,185.76,3
"2729",0.574497026,0.60687,0.26842,366.39302,0,-6.788,0.757471387,362.162,0.26842,177.662,4
"2731",0.430055177,1.61306,0.09305,342.7522,0.421,-14.419,0,331.233,0.09305,87.557,5
"2733",0.462190105,0.20702,0.20702,121.73016,0.165,-12.744,0.287742177777778,116.878,0.20702,151.73,3
"2735",0.313538459,0.41261,0.41261,220.42077,0,-2.588,0.358976526,215.017,0.21269,150.23,4
"2736",0.448653471,0.6038,0.6038,144.19546,0.212,-12.031,0.239629098,139.163,0.27545,90.099,3
"2737",0.392994623,1.18178,0.51773,91.74159,0.243,-12.671,0.355285536,81.786,0.35255,177.465,4
"2738",0.325304674,0.69676,0.21288,262.55628,0.405,-10.325,0,257.974,0.21288,125.294,4
"2739",0.401997543,1.08155,0.4345,188.05506,0.241,-5.022,0,186.027,0.11098,92.571,4
"2740",0.271527658,0.5719,0.5719,211.74812,0.194,-7.461,0,202.809,0.35684,138.755,3
"2741",0.288726537,0.35162,0.35162,152.97261,0.972,-11.339,0,136.737,0.18406,90.073,4
"2742",0.409818412,3.01007,0.28923,206.96771,0,-22.504,0.275830565,184.645,0.28923,134.279,7
"2743",0.43659934,0.5412,0.06752,420.15302,0.996,-9.801,0.400039657,411.109,0.06752,125.008,4
"2744",0.345935702,0.71784,0.17889,285.77914,0.136,-5.956,0.503576224,276.793,0.04449,111.046,4
"2745",0.397249735,3.93184,0.29853,65.51465,2.27,-22.71,0.265861049,60.929,0.29853,100.088,5
"2746",0.500691341,0.76733,0.31144,366.28853,0.113,-13.018,0.467574948,347.469,0.0835,131.948,4
"2748",0.480724781,0.28435,0.28435,180.00934,0.612,-10.702,0.215080319,173.25,0.0932,146.24,1
"2749",0.536219993,0.98363,0.31572,213.13261,0,-5.382,0.738814996,203.372,0.31572,91.922,4
"2750",0.379671125,2.0182,0.32327,197.40689,0,-13.984,0.277188433,187.559,0.32327,80.391,3
"2751",0.710879071,0.29105,0.29105,215.82322,0,-4.176,0.661576692,203.9,0.29105,164.002,4
"2753",0.545571961,1.4879,0.18062,219.68934,0.078,-10.208,0.645159447,213.2,0.18062,93.376,3
"2754",0.377849173,0.20218,0.20218,252.65587,3.553,-7.825,0.722844728,249.678,0.20218,151.699,4
"2755",0.542289933,0.6488,0.24965,237.66159,0,-4.651,0.39694028178907,235.096,0.24965,151.284,4
"2756",0.341288723,3.55274,2.38975,189.51791,2.519,-19.944,0,181.365,2.09103,103.666,3
"2758",0.455825979,2.62258,1.53692,237.84444,3.117,-3.492,0.71010151,233.674,1.35642,110.107,4
"2759",0.484124713,0.88249,0.21379,204.85179,0.16,-11.112,0.48306456,191.083,0.21379,89.676,4
"2760",0.332970152,3.81483,2.99051,267.65016,8.11,-10.097,0.537503904,263.784,2.99051,150.404,4
"2761",0.348164621,0.72072,0.34004,223.29424,2.473,-6.87,0.417313803,220.642,0.15349,157.897,4
"2762",0.463025076,0.45837,0.45837,214.04689,0,-9.214,0.268578944844262,200.858,0.27659,166.929,7
"2764",0.350349277,1.92021,1.47717,336.79628,2.763,-8.978,0.39694028178907,336.796,1.33093,139.499,4
"2766",0.334749431,1.16561,0.22341,187.97669,0.183,-10.085,0.39694028178907,183.281,0.22341,63.359,5
"2767",0.423808444,0.39479,0.39479,184.31955,3.326,-20.282,0,175.961,0.15933,118.971,4
"2768",0.398633286,0.48375,0.12584,249.91302,0.461,-3.46,0.264771972,228.194,0.12584,167.988,4
"2770",0.317229904,0.68256,0.12652,180.50567,0.259,-14.794,0.253834736,173.697,0.12652,219.298,4
"2773",0.37629757,1.57817,0.53748,341.68118,0.467,-7.422,0.499861286,330.252,0.26956,112.063,3
"2774",0.448593803,2.30895,1.65279,238.49751,0,-10.996,0.265861049,219.156,1.65279,182.247,4
"2775",0.310920963,0.54385,0.54385,338.28526,0.52,-8.527,0.232166792,329.776,0.27086,111.989,4
"2776",0.310298996,0.40724,0.40724,211.17342,4.116,-13.506,0,203.72,0.40724,81.404,4
"2779",0.279483127,0.62372,0.62372,34.61179,0.2,-3.93,0,34.612,0.13386,84.303,1
"2781",0.304911912,0.20998,0.20998,139.83302,0.154,-9.737,0,131.384,0.20998,102.881,7
"2783",0.425450614,1.3163,0.05726,204.38159,3.93,-7.941,0.270775999,191.431,0.05726,94.495,4
"2785",0.383524247,0.32644,0.32644,277.08036,0,-13.095,0.366495134,277.08,0.32644,84.186,7
"2786",0.350327605,0.2535,0.2535,137.19465,0.171,-11.382,0.424090811,129.509,0.2535,125.767,1
"2787",0.274816276,0.46225,0.46225,100.20526,0,-6.885,0.38293509,100.205,0.23985,134.104,4
"2789",0.311559176,0.15945,0.15945,285.1522,0.305,-7.613,0,285.152,0.15945,182.198,4
"2790",0.30174491,1.00938,0.28628,208.79628,0.967,-5.602,0.582285532,205.973,0.10573,167.142,4
"2791",0.434976032,1.91258,1.1851,285.3873,0,-10.181,0.55823696,277.809,1.0001,169.866,3
"2792",0.340915136,0.83809,0.4309,227.99628,0.138,-3.229,0.531722098,211.18,0.2268,147.975,4
"2793",0.415937641,1.19424,0.24058,256.49587,0.235,-9.339,0.642091038,243.345,0.24058,111.039,4
"2794",0.375494484,1.44902,0.40078,249.25995,0,-6.57,0.319565987,242.486,0.40078,115.005,4
"2795",0,2.37075,1.78312,537.25995,2.078,-17.495,0,502.892,1.48706,100.275,4
"2796",0.297809313,0.08148,0.08148,120.86812,0.061,-10.33,0.288481643,120.868,0.08148,187.323,1
"2797",0.370628892,1.05525,0.46009,276.94975,0.421,-9.716,0.606807293,266.217,0.15774,102.739,4
"2798",0.360145057,0.30168,0.30168,182.69995,0.235,-18.526,0,177.197,0.30168,108.188,1
"2799",0.341376268,0.25746,0.25746,237.7922,2.252,-5.345,0.265861049,229.616,0.25746,120.716,3
"2800",0,0.5805,0.10039,409.70404,0,-5.516,0,404.596,0.10039,125.016,4
"2801",0.35045449,0.20459,0.20459,321.30567,0.171,-7.253,0.215080319,299.746,0.20459,149.939,4
"2802",0.448459768,0.97856,0.21383,322.66404,0.189,-7.737,0.407901717,315.466,0.21383,156.948,3
"2807",0.315033314,0.40047,0.40047,304.37832,0.182,-8.4,0,298.249,0.20906,105.207,5
"2808",0.531436737,1.51315,0.35222,254.51057,2.81,-3.858,0.47643522,250.973,0.05874,104.99,3
"2809",0.329432664,0.09587,0.09587,127.68608,0.189,-8.688,0,120.721,0.09587,85.261,4
"2810",0.404897336,0.05647,0.05647,126.69342,0,-14.527,0,120.32,0.05647,117.236,3
"2812",0.345800228,0.15755,0.15755,231.07873,0.473,-8.456,0.426709476,222.685,0.15755,85.375,4
"2814",0.33121499,0.89618,0.2478,254.9024,6.142,-6.41,0,240.35,0.08671,93.99,4
"2817",0.350285512,0.88178,0.48079,541.51791,0,-8.71,0,536.967,0.28129,149.864,4
"2818",0.337507289,1.47953,0.2862,222.06649,0.069,-4.744,0.503381236,222.066,0.2862,99.374,4
"2819",0,0.69264,0.34345,214.30812,4.383,-10.304,0,207.906,0.34345,171.463,4
"2820",0.504964406,1.23645,0.41755,293.53751,5.59,-12.359,0.736736986,280.892,0.41755,146.454,3
"2821",0.440056503,1.83282,1.23301,294.73914,2.664,-10.647,0.265861049,267.738,1.23301,101.303,4
"2822",0.389765518,3.10967,0.57619,228.49261,0.467,-7.917,0.30977464,222.348,0.27842,104.12,3
"2824",0.367007962,0.67679,0.67679,168.33261,0,-7.661,0.492394196,158.848,0.39175,116.009,4
"2825",0.405234691,0.52748,0.52748,142.15791,0.49,-5.063,0.39694028178907,136.243,0.52748,133.072,1
"2826",0.429353515,0.39272,0.39272,229.8771,0.115,-9.406,0.509640966,227.056,0.14726,125.676,1
"2829",0.702594755,0.77384,0.37495,192.44363,0.183,-4.43,0.682344754,183.844,0.17142,147.904,4
"2830",0.322590158,0.35813,0.35813,226.32444,0.2,-12.42,0.39694028178907,219.405,0.09819,89.675,4
"2833",0.317845056,1.25941,0.25009,557.68771,0,-18.203,0.268578944844262,557.688,0.25009,89.868,4
"2834",0.539245418,1.11694,1.11694,184.94649,0.769,-10.133,0.39694028178907,182.944,0.82437,108.977,1
"2835",0.466628889,1.02668,0.37956,257.35791,0.334,-9.584,0.386477291,257.358,0.06541,95.56,4
"2836",0.420703168,0.36694,0.36694,235.38893,0,-19.488,0,228.095,0.36694,85.508,3
"2837",0.536173552,1.14883,0.14619,312.08444,0.612,-8.775,0.859349894,304.007,0.14619,119.562,4
"2838",0.349912612,0.7078,0.27412,164.96281,0.165,-6.929,0,153.966,0.05727,137.828,4
"2839",0.445222198,2.6652,2.6652,96.65261,13.88,-8.958,0.63529146,96.653,2.3927,120.502,3
"2840",0.537002043,0.19626,0.19626,234.50077,0.133,-5.811,0.833006243,224.067,0.19626,111.319,1
"2841",0.579988982,0.56793,0.05255,248.18893,0.241,-3.798,0.684482573,234.91,0.05255,117.954,4
"2842",0.513065655,0.49104,0.49104,185.23383,0,-3.684,0.598947039,185.234,0.26834,86.813,4
"2843",0.374791219,0.88635,0.12464,297.92608,0.218,-13.339,0.334706549,291.666,0.12464,157.956,5
"2846",0.430300279,1.46344,0.21384,208.14322,0.282,-11.865,0.367273416,203.79,0.21384,98.528,4
"2847",0.4538815,2.99117,0.15185,70.89587,0.109,-9.876,0.509640966,70.896,0.15185,42.525,4
"2848",0.370725818,1.59868,1.13953,277.96853,0.763,-6.84,0,272.765,0.83292,131.83,4
"2851",0.566971566,0.59717,0.16471,260.91057,0,-4.598,0.776126776,252.401,0.16471,141.769,4
"2852",0.281396284,0.02659,0.02659,89.88689,0,-26.7,0,89.887,0.02659,149.005,1
"2853",0.526182556,0.33456,0.33456,269.81832,3.738,-5.93,0.520370304,261.544,0.15866,164.925,4
"2854",0.387973348,0.65176,0.10898,154.06975,0.531,-8.817,0,147.708,0.10898,122.155,4
"2856",0.457611174,0.47094,0.47094,213.89016,0.938,-7.345,0.548005621,208.434,0.21615,120.188,4
"2857",0.512455643,0.29946,0.29946,183.90159,0.109,-3.737,0.392008772,175.572,0.10968,99.487,5
"2858",0.51653518,1.3624,0.34233,277.02812,0,-6.425,0.640017319,264.069,0.34233,119.813,4
"2859",0.350476631,1.19634,1.19634,210.54649,0.193,-22.788,0.39694028178907,199.338,0.45359,41.133,1
"2861",0.293359843,0.59009,0.21016,172.77342,0.362,-10.853,0.293680022,165.994,0.03154,159.081,4
"2862",0.465983423,0.34966,0.34966,203.91138,1.465,-6.267,0.39694028178907,201.288,0.18823,183.907,4
"2864",0.511546184,0.60483,0.22376,299.57179,0.179,-10.915,0.620610718,287.33,0.03419,155.999,4
"2866",0.397179043,0.27902,0.27902,170.50077,0.995,-13.575,0.268578944844262,161.396,0.1335,192.66,1
"2867",0.314378908,0.6848,0.05878,164.57098,0.34,-12.941,0,160.392,0.05878,97.487,4
"2868",0.324157493,0.70402,0.23492,185.80853,0.432,-17.379,0.39694028178907,175.984,0.23492,130.255,4
"2869",0.326430853,0.09305,0.09305,183.87546,2.606,-4.528,0.299877488,179.902,0.09305,74.884,1
"2871",0.36481887,0.40186,0.40186,330.57914,0.067,-7.111,0.572920148,311.728,0.17996,136.044,4
"2872",0.360200448,2.82289,0.30736,811.2322,2.026,-17.88,0.467365631,795.266,0.03873,71.416,5
"2873",0.398729456,0.42312,0.42312,245.13261,0,-6.776,0.507669472,245.133,0.11725,100.034,4
"2877",0.176766901,0.98351,0.19657,286.6673,0.179,-13.06,0.39694028178907,283.568,0.19657,152.516,4
"2878",0.305809966,0.86321,0.45997,132.93669,0.326,-13.713,0.266955186,119.409,0.45997,139.202,4
"2879",0.422127199,3.2378,2.63141,156.62975,3.39,-13.056,0.450992312,150.332,2.63141,96.695,3
"2880",0.214734638,1.01358,0.48931,213.21098,0,-7.322,0.253834736,213.211,0.14009,116.081,4
"2881",0.333929873,5.53551,4.90098,168.28036,5.114,-25.431,0.299877488,162.447,4.90098,100.929,4
"2882",0.429353515,0.9109,0.46013,287.65995,0.136,-12.219,0.39694028178907,266.919,0.23418,133.349,3
"2884",0.449052575,0.84453,0.36535,157.46567,0.323,-5.074,0.39694028178907,146.628,0.12576,125.295,4
"2885",0.40738683,1.03055,0.13461,381.54404,0.409,-10.211,0.448590499,365.732,0.13461,134.819,4
"2888",0.296955682,0.75985,0.28056,142.73261,0.369,-9.865,0.39694028178907,135.459,0.28056,124.877,4
"2889",0.477178834,0.87173,0.52061,247.17016,0,-8.476,0.531580241,235.253,0.34724,165.886,4
"2890",0.332088981,1.60891,0.26094,208.24771,0.148,-3.976,0.304169503,204.446,0.26094,92.55,4
"2894",0.404575226,0.04057,0.04057,169.97832,0,-12.738,0.433005077,169.978,0.04057,185.325,4
"2895",0.480812449,0.86629,0.25139,222.01424,0.136,-5.278,0.630460453,202.182,0.25139,99.124,4
"2896",0.232825061,0.83509,0.36212,285.28281,0.084,-8.879,0.236212639,275.394,0.12623,127.469,4
"2898",0.343844499,0.17498,0.17498,156.55138,10.083,-8.038,0.503381236,150.245,0.17498,127.792,1
"2899",0.298580718,1.91402,1.33765,142.99383,0.984,-18.183,0.39694028178907,138.791,1.03532,101.324,4
"2905",1.005941966,1.15201,0.57716,275.04281,0,-3.574,0.508602172,264.545,0.28379,103.652,4
"2906",0.481339309,0.24852,0.24852,230.24281,0,-6.171,0.327736683,220.979,0.24852,159.248,4
